Local time,Open,High,Low,Close,Volume
30.01.2021 04:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
30.01.2021 05:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
30.01.2021 06:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
30.01.2021 07:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
30.01.2021 08:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
30.01.2021 09:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
30.01.2021 10:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
30.01.2021 11:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
30.01.2021 12:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
30.01.2021 13:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
30.01.2021 14:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
30.01.2021 15:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
30.01.2021 16:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
30.01.2021 17:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
30.01.2021 18:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
30.01.2021 19:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
30.01.2021 20:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
30.01.2021 21:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
30.01.2021 22:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
30.01.2021 23:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 00:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 01:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 02:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 03:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 04:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 05:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 06:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 07:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 08:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 09:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 10:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 11:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 12:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 13:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 14:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 15:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 16:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 17:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 18:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 19:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 20:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 21:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 22:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
31.01.2021 23:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
01.02.2021 00:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
01.02.2021 01:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
01.02.2021 02:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
01.02.2021 03:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
01.02.2021 04:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
01.02.2021 05:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
01.02.2021 06:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
01.02.2021 07:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
01.02.2021 08:00:00.000 GMT-0500,50.568,50.568,50.568,50.568,0
01.02.2021 09:00:00.000 GMT-0500,51.077,52.337,50.358,51.528,34.1605
01.02.2021 10:00:00.000 GMT-0500,51.537,52.058,51.057,51.468,54.4295
01.02.2021 11:00:00.000 GMT-0500,51.477,52.057,51.297,51.757,34.8035
01.02.2021 12:00:00.000 GMT-0500,51.757,52.457,51.557,52.177,45.8307
01.02.2021 13:00:00.000 GMT-0500,52.178,52.598,52.117,52.557,30.3323
01.02.2021 14:00:00.000 GMT-0500,52.558,52.607,52.257,52.437,18.164
01.02.2021 15:00:00.000 GMT-0500,52.458,52.732,52.277,52.657,22.3048
01.02.2021 16:00:00.000 GMT-0500,52.657,52.657,52.657,52.657,0
01.02.2021 17:00:00.000 GMT-0500,52.657,52.657,52.657,52.657,0
01.02.2021 18:00:00.000 GMT-0500,52.657,52.657,52.657,52.657,0
01.02.2021 19:00:00.000 GMT-0500,52.657,52.657,52.657,52.657,0
01.02.2021 20:00:00.000 GMT-0500,52.657,52.657,52.657,52.657,0
01.02.2021 21:00:00.000 GMT-0500,52.657,52.657,52.657,52.657,0
01.02.2021 22:00:00.000 GMT-0500,52.657,52.657,52.657,52.657,0
01.02.2021 23:00:00.000 GMT-0500,52.657,52.657,52.657,52.657,0
02.02.2021 00:00:00.000 GMT-0500,52.657,52.657,52.657,52.657,0
02.02.2021 01:00:00.000 GMT-0500,52.657,52.657,52.657,52.657,0
02.02.2021 02:00:00.000 GMT-0500,52.657,52.657,52.657,52.657,0
02.02.2021 03:00:00.000 GMT-0500,52.657,52.657,52.657,52.657,0
02.02.2021 04:00:00.000 GMT-0500,52.657,52.657,52.657,52.657,0
02.02.2021 05:00:00.000 GMT-0500,52.657,52.657,52.657,52.657,0
02.02.2021 06:00:00.000 GMT-0500,52.657,52.657,52.657,52.657,0
02.02.2021 07:00:00.000 GMT-0500,52.657,52.657,52.657,52.657,0
02.02.2021 08:00:00.000 GMT-0500,52.657,52.657,52.657,52.657,0
02.02.2021 09:00:00.000 GMT-0500,52.468,53.888,52.347,53.367,45.5093
02.02.2021 10:00:00.000 GMT-0500,53.377,54.688,53.307,54.107,72.8893
02.02.2021 11:00:00.000 GMT-0500,54.097,54.697,53.917,54.697,46.2265
02.02.2021 12:00:00.000 GMT-0500,54.698,54.858,54.317,54.318,31.819
02.02.2021 13:00:00.000 GMT-0500,54.348,54.427,54.108,54.288,18.201
02.02.2021 14:00:00.000 GMT-0500,54.298,54.468,54.107,54.417,18.885
02.02.2021 15:00:00.000 GMT-0500,54.417,54.428,53.948,53.977,20.9657
02.02.2021 16:00:00.000 GMT-0500,53.977,53.977,53.977,53.977,0
02.02.2021 17:00:00.000 GMT-0500,53.977,53.977,53.977,53.977,0
02.02.2021 18:00:00.000 GMT-0500,53.977,53.977,53.977,53.977,0
02.02.2021 19:00:00.000 GMT-0500,53.977,53.977,53.977,53.977,0
02.02.2021 20:00:00.000 GMT-0500,53.977,53.977,53.977,53.977,0
02.02.2021 21:00:00.000 GMT-0500,53.977,53.977,53.977,53.977,0
02.02.2021 22:00:00.000 GMT-0500,53.977,53.977,53.977,53.977,0
02.02.2021 23:00:00.000 GMT-0500,53.977,53.977,53.977,53.977,0
03.02.2021 00:00:00.000 GMT-0500,53.977,53.977,53.977,53.977,0
03.02.2021 01:00:00.000 GMT-0500,53.977,53.977,53.977,53.977,0
03.02.2021 02:00:00.000 GMT-0500,53.977,53.977,53.977,53.977,0
03.02.2021 03:00:00.000 GMT-0500,53.977,53.977,53.977,53.977,0
03.02.2021 04:00:00.000 GMT-0500,53.977,53.977,53.977,53.977,0
03.02.2021 05:00:00.000 GMT-0500,53.977,53.977,53.977,53.977,0
03.02.2021 06:00:00.000 GMT-0500,53.977,53.977,53.977,53.977,0
03.02.2021 07:00:00.000 GMT-0500,53.977,53.977,53.977,53.977,0
03.02.2021 08:00:00.000 GMT-0500,53.977,53.977,53.977,53.977,0
03.02.2021 09:00:00.000 GMT-0500,53.748,54.728,53.637,54.488,40.776
03.02.2021 10:00:00.000 GMT-0500,54.487,54.978,54.177,54.847,73.0788
03.02.2021 11:00:00.000 GMT-0500,54.848,54.958,54.467,54.878,40.9873
03.02.2021 12:00:00.000 GMT-0500,54.898,55.177,54.768,55.087,34.7272
03.02.2021 13:00:00.000 GMT-0500,55.087,55.138,54.807,54.987,27.6567
03.02.2021 14:00:00.000 GMT-0500,54.988,55.148,54.507,54.978,21.4155
03.02.2021 15:00:00.000 GMT-0500,54.977,55.028,54.527,54.547,36.4622
03.02.2021 16:00:00.000 GMT-0500,54.547,54.547,54.547,54.547,0
03.02.2021 17:00:00.000 GMT-0500,54.547,54.547,54.547,54.547,0
03.02.2021 18:00:00.000 GMT-0500,54.547,54.547,54.547,54.547,0
03.02.2021 19:00:00.000 GMT-0500,54.547,54.547,54.547,54.547,0
03.02.2021 20:00:00.000 GMT-0500,54.547,54.547,54.547,54.547,0
03.02.2021 21:00:00.000 GMT-0500,54.547,54.547,54.547,54.547,0
03.02.2021 22:00:00.000 GMT-0500,54.547,54.547,54.547,54.547,0
03.02.2021 23:00:00.000 GMT-0500,54.547,54.547,54.547,54.547,0
04.02.2021 00:00:00.000 GMT-0500,54.547,54.547,54.547,54.547,0
04.02.2021 01:00:00.000 GMT-0500,54.547,54.547,54.547,54.547,0
04.02.2021 02:00:00.000 GMT-0500,54.547,54.547,54.547,54.547,0
04.02.2021 03:00:00.000 GMT-0500,54.547,54.547,54.547,54.547,0
04.02.2021 04:00:00.000 GMT-0500,54.547,54.547,54.547,54.547,0
04.02.2021 05:00:00.000 GMT-0500,54.547,54.547,54.547,54.547,0
04.02.2021 06:00:00.000 GMT-0500,54.547,54.547,54.547,54.547,0
04.02.2021 07:00:00.000 GMT-0500,54.547,54.547,54.547,54.547,0
04.02.2021 08:00:00.000 GMT-0500,54.547,54.547,54.547,54.547,0
04.02.2021 09:00:00.000 GMT-0500,54.388,55.268,54.367,55.207,33.6275
04.02.2021 10:00:00.000 GMT-0500,55.208,55.458,54.917,55.178,53.5018
04.02.2021 11:00:00.000 GMT-0500,55.178,55.568,55.077,55.318,32.868
04.02.2021 12:00:00.000 GMT-0500,55.317,55.618,55.297,55.538,17.3205
04.02.2021 13:00:00.000 GMT-0500,55.548,56.227,55.427,56.127,18.9888
04.02.2021 14:00:00.000 GMT-0500,56.127,56.328,56.028,56.278,17.2895
04.02.2021 15:00:00.000 GMT-0500,56.278,56.508,56.007,56.478,24.9155
04.02.2021 16:00:00.000 GMT-0500,56.478,56.478,56.478,56.478,0
04.02.2021 17:00:00.000 GMT-0500,56.478,56.478,56.478,56.478,0
04.02.2021 18:00:00.000 GMT-0500,56.478,56.478,56.478,56.478,0
04.02.2021 19:00:00.000 GMT-0500,56.478,56.478,56.478,56.478,0
04.02.2021 20:00:00.000 GMT-0500,56.478,56.478,56.478,56.478,0
04.02.2021 21:00:00.000 GMT-0500,56.478,56.478,56.478,56.478,0
04.02.2021 22:00:00.000 GMT-0500,56.478,56.478,56.478,56.478,0
04.02.2021 23:00:00.000 GMT-0500,56.478,56.478,56.478,56.478,0
05.02.2021 00:00:00.000 GMT-0500,56.478,56.478,56.478,56.478,0
05.02.2021 01:00:00.000 GMT-0500,56.478,56.478,56.478,56.478,0
05.02.2021 02:00:00.000 GMT-0500,56.478,56.478,56.478,56.478,0
05.02.2021 03:00:00.000 GMT-0500,56.478,56.478,56.478,56.478,0
05.02.2021 04:00:00.000 GMT-0500,56.478,56.478,56.478,56.478,0
05.02.2021 05:00:00.000 GMT-0500,56.478,56.478,56.478,56.478,0
05.02.2021 06:00:00.000 GMT-0500,56.478,56.478,56.478,56.478,0
05.02.2021 07:00:00.000 GMT-0500,56.478,56.478,56.478,56.478,0
05.02.2021 08:00:00.000 GMT-0500,56.478,56.478,56.478,56.478,0
05.02.2021 09:00:00.000 GMT-0500,56.008,56.537,54.928,55.467,44.676
05.02.2021 10:00:00.000 GMT-0500,55.467,55.968,55.207,55.817,62.838
05.02.2021 11:00:00.000 GMT-0500,55.848,56.168,55.747,55.888,38.3815
05.02.2021 12:00:00.000 GMT-0500,55.878,56.278,55.837,56.067,24.1945
05.02.2021 13:00:00.000 GMT-0500,56.068,56.478,55.957,56.217,22.3765
05.02.2021 14:00:00.000 GMT-0500,56.207,57.428,56.127,56.857,38.4935
05.02.2021 15:00:00.000 GMT-0500,56.838,56.987,56.498,56.767,39.534
05.02.2021 16:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
05.02.2021 17:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
05.02.2021 18:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
05.02.2021 19:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
05.02.2021 20:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
05.02.2021 21:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
05.02.2021 22:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
05.02.2021 23:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 00:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 01:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 02:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 03:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 04:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 05:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 06:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 07:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 08:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 09:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 10:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 11:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 12:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 13:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 14:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 15:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 16:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 17:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 18:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 19:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 20:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 21:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 22:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
06.02.2021 23:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 00:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 01:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 02:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 03:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 04:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 05:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 06:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 07:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 08:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 09:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 10:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 11:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 12:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 13:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 14:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 15:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 16:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 17:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 18:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 19:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 20:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 21:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 22:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
07.02.2021 23:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
08.02.2021 00:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
08.02.2021 01:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
08.02.2021 02:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
08.02.2021 03:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
08.02.2021 04:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
08.02.2021 05:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
08.02.2021 06:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
08.02.2021 07:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
08.02.2021 08:00:00.000 GMT-0500,56.767,56.767,56.767,56.767,0
08.02.2021 09:00:00.000 GMT-0500,57.748,58.497,57.427,57.777,52.161
08.02.2021 10:00:00.000 GMT-0500,57.768,58.348,57.367,58.287,89.408
08.02.2021 11:00:00.000 GMT-0500,58.318,59.548,57.617,57.998,84.6485
08.02.2021 12:00:00.000 GMT-0500,57.977,58.017,57.687,57.778,39.7325
08.02.2021 13:00:00.000 GMT-0500,57.778,57.998,57.527,57.727,31.8205
08.02.2021 14:00:00.000 GMT-0500,57.737,57.818,57.497,57.747,29.024
08.02.2021 15:00:00.000 GMT-0500,57.747,58.207,57.677,58.138,28.2815
08.02.2021 16:00:00.000 GMT-0500,58.138,58.138,58.138,58.138,0
08.02.2021 17:00:00.000 GMT-0500,58.138,58.138,58.138,58.138,0
08.02.2021 18:00:00.000 GMT-0500,58.138,58.138,58.138,58.138,0
08.02.2021 19:00:00.000 GMT-0500,58.138,58.138,58.138,58.138,0
08.02.2021 20:00:00.000 GMT-0500,58.138,58.138,58.138,58.138,0
08.02.2021 21:00:00.000 GMT-0500,58.138,58.138,58.138,58.138,0
08.02.2021 22:00:00.000 GMT-0500,58.138,58.138,58.138,58.138,0
08.02.2021 23:00:00.000 GMT-0500,58.138,58.138,58.138,58.138,0
09.02.2021 00:00:00.000 GMT-0500,58.138,58.138,58.138,58.138,0
09.02.2021 01:00:00.000 GMT-0500,58.138,58.138,58.138,58.138,0
09.02.2021 02:00:00.000 GMT-0500,58.138,58.138,58.138,58.138,0
09.02.2021 03:00:00.000 GMT-0500,58.138,58.138,58.138,58.138,0
09.02.2021 04:00:00.000 GMT-0500,58.138,58.138,58.138,58.138,0
09.02.2021 05:00:00.000 GMT-0500,58.138,58.138,58.138,58.138,0
09.02.2021 06:00:00.000 GMT-0500,58.138,58.138,58.138,58.138,0
09.02.2021 07:00:00.000 GMT-0500,58.138,58.138,58.138,58.138,0
09.02.2021 08:00:00.000 GMT-0500,58.138,58.138,58.138,58.138,0
09.02.2021 09:00:00.000 GMT-0500,58.267,60.138,58.267,59.968,61.2045
09.02.2021 10:00:00.000 GMT-0500,59.968,60.148,59.118,59.997,89.7625
09.02.2021 11:00:00.000 GMT-0500,59.998,60.388,59.957,60.338,16.02
09.02.2021 12:00:00.000 GMT-0500,60.347,60.698,60.197,60.418,59.293
09.02.2021 13:00:00.000 GMT-0500,60.407,60.628,60.197,60.227,39.6815
09.02.2021 14:00:00.000 GMT-0500,60.237,60.298,59.898,60.157,41.833
09.02.2021 15:00:00.000 GMT-0500,60.158,60.228,59.527,59.858,62.771
09.02.2021 16:00:00.000 GMT-0500,59.858,59.858,59.858,59.858,0
09.02.2021 17:00:00.000 GMT-0500,59.858,59.858,59.858,59.858,0
09.02.2021 18:00:00.000 GMT-0500,59.858,59.858,59.858,59.858,0
09.02.2021 19:00:00.000 GMT-0500,59.858,59.858,59.858,59.858,0
09.02.2021 20:00:00.000 GMT-0500,59.858,59.858,59.858,59.858,0
09.02.2021 21:00:00.000 GMT-0500,59.858,59.858,59.858,59.858,0
09.02.2021 22:00:00.000 GMT-0500,59.858,59.858,59.858,59.858,0
09.02.2021 23:00:00.000 GMT-0500,59.858,59.858,59.858,59.858,0
10.02.2021 00:00:00.000 GMT-0500,59.858,59.858,59.858,59.858,0
10.02.2021 01:00:00.000 GMT-0500,59.858,59.858,59.858,59.858,0
10.02.2021 02:00:00.000 GMT-0500,59.858,59.858,59.858,59.858,0
10.02.2021 03:00:00.000 GMT-0500,59.858,59.858,59.858,59.858,0
10.02.2021 04:00:00.000 GMT-0500,59.858,59.858,59.858,59.858,0
10.02.2021 05:00:00.000 GMT-0500,59.858,59.858,59.858,59.858,0
10.02.2021 06:00:00.000 GMT-0500,59.858,59.858,59.858,59.858,0
10.02.2021 07:00:00.000 GMT-0500,59.858,59.858,59.858,59.858,0
10.02.2021 08:00:00.000 GMT-0500,59.858,59.858,59.858,59.858,0
10.02.2021 09:00:00.000 GMT-0500,64.998,69.128,64.998,66.618,79.504
10.02.2021 10:00:00.000 GMT-0500,66.638,67.367,63.197,65.068,114.8975
10.02.2021 11:00:00.000 GMT-0500,65.087,65.498,64.128,64.528,78.359
10.02.2021 12:00:00.000 GMT-0500,64.497,64.728,63.678,64.357,73.8593
10.02.2021 13:00:00.000 GMT-0500,64.367,65.317,64.137,65.137,57.8575
10.02.2021 14:00:00.000 GMT-0500,65.137,67.158,64.908,67.077,71.6428
10.02.2021 15:00:00.000 GMT-0500,67.087,68.218,66.928,67.707,94.6127
10.02.2021 16:00:00.000 GMT-0500,67.707,67.707,67.707,67.707,0
10.02.2021 17:00:00.000 GMT-0500,67.707,67.707,67.707,67.707,0
10.02.2021 18:00:00.000 GMT-0500,67.707,67.707,67.707,67.707,0
10.02.2021 19:00:00.000 GMT-0500,67.707,67.707,67.707,67.707,0
10.02.2021 20:00:00.000 GMT-0500,67.707,67.707,67.707,67.707,0
10.02.2021 21:00:00.000 GMT-0500,67.707,67.707,67.707,67.707,0
10.02.2021 22:00:00.000 GMT-0500,67.707,67.707,67.707,67.707,0
10.02.2021 23:00:00.000 GMT-0500,67.707,67.707,67.707,67.707,0
11.02.2021 00:00:00.000 GMT-0500,67.707,67.707,67.707,67.707,0
11.02.2021 01:00:00.000 GMT-0500,67.707,67.707,67.707,67.707,0
11.02.2021 02:00:00.000 GMT-0500,67.707,67.707,67.707,67.707,0
11.02.2021 03:00:00.000 GMT-0500,67.707,67.707,67.707,67.707,0
11.02.2021 04:00:00.000 GMT-0500,67.707,67.707,67.707,67.707,0
11.02.2021 05:00:00.000 GMT-0500,67.707,67.707,67.707,67.707,0
11.02.2021 06:00:00.000 GMT-0500,67.707,67.707,67.707,67.707,0
11.02.2021 07:00:00.000 GMT-0500,67.707,67.707,67.707,67.707,0
11.02.2021 08:00:00.000 GMT-0500,67.707,67.707,67.707,67.707,0
11.02.2021 09:00:00.000 GMT-0500,67.718,68.638,67.007,68.178,63.8355
11.02.2021 10:00:00.000 GMT-0500,68.187,68.938,67.667,68.347,89.3392
11.02.2021 11:00:00.000 GMT-0500,68.368,68.877,68.087,68.307,52.904
11.02.2021 12:00:00.000 GMT-0500,68.317,68.408,66.567,67.127,71.4315
11.02.2021 13:00:00.000 GMT-0500,67.128,67.967,67.037,67.777,43.9785
11.02.2021 14:00:00.000 GMT-0500,67.777,67.948,67.427,67.847,41.0485
11.02.2021 15:00:00.000 GMT-0500,67.828,68.738,67.728,68.558,60.3047
11.02.2021 16:00:00.000 GMT-0500,68.558,68.558,68.558,68.558,0
11.02.2021 17:00:00.000 GMT-0500,68.558,68.558,68.558,68.558,0
11.02.2021 18:00:00.000 GMT-0500,68.558,68.558,68.558,68.558,0
11.02.2021 19:00:00.000 GMT-0500,68.558,68.558,68.558,68.558,0
11.02.2021 20:00:00.000 GMT-0500,68.558,68.558,68.558,68.558,0
11.02.2021 21:00:00.000 GMT-0500,68.558,68.558,68.558,68.558,0
11.02.2021 22:00:00.000 GMT-0500,68.558,68.558,68.558,68.558,0
11.02.2021 23:00:00.000 GMT-0500,68.558,68.558,68.558,68.558,0
12.02.2021 00:00:00.000 GMT-0500,68.558,68.558,68.558,68.558,0
12.02.2021 01:00:00.000 GMT-0500,68.558,68.558,68.558,68.558,0
12.02.2021 02:00:00.000 GMT-0500,68.558,68.558,68.558,68.558,0
12.02.2021 03:00:00.000 GMT-0500,68.558,68.558,68.558,68.558,0
12.02.2021 04:00:00.000 GMT-0500,68.558,68.558,68.558,68.558,0
12.02.2021 05:00:00.000 GMT-0500,68.558,68.558,68.558,68.558,0
12.02.2021 06:00:00.000 GMT-0500,68.558,68.558,68.558,68.558,0
12.02.2021 07:00:00.000 GMT-0500,68.558,68.558,68.558,68.558,0
12.02.2021 08:00:00.000 GMT-0500,68.558,68.558,68.558,68.558,0
12.02.2021 09:00:00.000 GMT-0500,68.138,70.947,68.138,70.648,57.716
12.02.2021 10:00:00.000 GMT-0500,70.647,72.428,70.448,71.607,90.7795
12.02.2021 11:00:00.000 GMT-0500,71.628,72.248,71.397,71.858,51.1055
12.02.2021 12:00:00.000 GMT-0500,71.848,73.158,71.787,73.087,47.6937
12.02.2021 13:00:00.000 GMT-0500,73.097,73.107,72.367,72.707,41.9473
12.02.2021 14:00:00.000 GMT-0500,72.707,72.798,72.037,72.128,35.9235
12.02.2021 15:00:00.000 GMT-0500,72.128,72.148,71.607,71.888,45.4622
12.02.2021 16:00:00.000 GMT-0500,71.888,71.888,71.888,71.888,0
12.02.2021 17:00:00.000 GMT-0500,71.888,71.888,71.888,71.888,0
12.02.2021 18:00:00.000 GMT-0500,71.888,71.888,71.888,71.888,0
12.02.2021 19:00:00.000 GMT-0500,71.888,71.888,71.888,71.888,0
12.02.2021 20:00:00.000 GMT-0500,71.888,71.888,71.888,71.888,0
12.02.2021 21:00:00.000 GMT-0500,71.888,71.888,71.888,71.888,0
12.02.2021 22:00:00.000 GMT-0500,71.888,71.888,71.888,71.888,0
12.02.2021 23:00:00.000 GMT-0500,71.888,71.888,71.888,71.888,0
13.02.2021 00:00:00.000 GMT-0500,71.888,71.888,71.888,71.888,0
13.02.2021 01:00:00.000 GMT-0500,71.888,71.888,71.888,71.888,0
13.02.2021 02:00:00.000 GMT-0500,71.888,71.888,71.888,71.888,0
13.02.2021 03:00:00.000 GMT-0500,71.888,71.888,71.888,71.888,0
13.02.2021 04:00:00.000 GMT-0500,71.888,71.888,71.888,71.888,0
13.02.2021 05:00:00.000 GMT-0500,71.888,71.888,71.888,71.888,0
13.02.2021 06:00:00.000 GMT-0500,71.888,71.888,71.888,71.888,0
13.02.2021 07:00:00.000 GMT-0500,71.888,71.888,71.888,71.888,0
13.02.2021 08:00:00.000 GMT-0500,71.888,71.888,71.888,71.888,0
13.02.2021 09:00:00.000 GMT-0500,71.888,71.888,71.888,71.888,0
13.02.2021 10:00:00.000 GMT-0500,71.888,71.888,71.888,71.888,0
13.02.2021 11:00:00.000 GMT-0500,71.888,71.888,71.888,71.888,0
